id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,business_hours,attributes,price
bm7sU0_SNY0k2ZX65YqTsA,wasabi-bistro-san-francisco,Wasabi Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/HxZpQBaq0f50ap-jyDDmBw/o.jpg,False,https://www.yelp.com/biz/wasabi-bistro-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,708,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.8,"{'latitude': 37.7604103, 'longitude': -122.4351501}","['pickup', 'delivery', 'restaurant_reservation']","{'address1': '524 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['524 Castro St', 'San Francisco, CA 94114']}",+14157010082,(415) 701-0082,122.83689463327856,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1300', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.wasabisf.com/menus', 'open24_hours': None, 'waitlist_reservation': True}",$$
c7-a03BzpcBX83SXTYtRmw,rico-rico-vegano-oakland,Rico Rico Vegano,https://s3-media1.fl.yelpcdn.com/bphoto/OJqDJc41EHLozhJh3tcy8g/o.jpg,False,https://www.yelp.com/biz/rico-rico-vegano-oakland?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,190,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.7,"{'latitude': 37.81036, 'longitude': -122.24639}","['pickup', 'delivery']","{'address1': '677 Rand Ave', 'address2': '', 'address3': None, 'city': 'Oakland', 'zip_code': '94610', 'country': 'US', 'state': 'CA', 'display_address': ['677 Rand Ave', 'Oakland, CA 94610']}",+15103508821,(510) 350-8821,17584.9874060401,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
Mfu3D3vLzGCRnsaN4hL4Ig,vegan-mob-san-bruno,Vegan Mob,https://s3-media1.fl.yelpcdn.com/bphoto/oOQfrAuMryJAqLvEuvK3jQ/o.jpg,False,https://www.yelp.com/biz/vegan-mob-san-bruno?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,38,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.1,"{'latitude': 37.636384502373296, 'longitude': -122.4214505}",[],"{'address1': '1199 El Camino Real', 'address2': '', 'address3': None, 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['1199 El Camino Real', 'San Bruno, CA 94066']}",+16286280281,(628) 628-0281,13908.135122745132,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://veganmob.biz/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$
TofRTCAfrXcvf7BYx0tqkQ,radio-africa-kitchen-san-francisco,Radio Africa Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/VrlVWXTtuyXr0MhlC-WVNg/o.jpg,False,https://www.yelp.com/biz/radio-africa-kitchen-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,366,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",4.4,"{'latitude': 37.73475, 'longitude': -122.39108}","['pickup', 'delivery']","{'address1': '4800 3rd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['4800 3rd St', 'San Francisco, CA 94124']}",+14154202486,(415) 420-2486,4939.512358208774,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}",$$
r1YOmzZQxnSfgGYfoVz21Q,mama-go-s-filipino-cuisine-san-francisco-2,Mama Go’s Filipino Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/P-VzHCJS_Yn42q_htOgn3g/o.jpg,False,https://www.yelp.com/biz/mama-go-s-filipino-cuisine-san-francisco-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,246,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.4,"{'latitude': 37.61070622293642, 'longitude': -122.38580902552262}",[],"{'address1': 'San Francisco International Airport Terminal 1', 'address2': 'Harvey Milk Terminal 1 Gate B18', 'address3': None, 'city': 'San Francisco', 'zip_code': '94128', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco International Airport Terminal 1', 'Harvey Milk Terminal 1 Gate B18', 'San Francisco, CA 94128']}",+16508210522,(650) 821-0522,17284.941435772682,"[{'open': [{'is_overnight': False, 'start': '0330', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '0330', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '0330', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '0330', 'end': '2330', 'day': 3}, {'is_overnight': False, 'start': '0330', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '0330', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '0330', 'end': '2330', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
Hq5ZJEcEViFYMy3vfN8WTA,burma-love-san-francisco-11,Burma Love,https://s3-media4.fl.yelpcdn.com/bphoto/X0JEUmsfbEybkLcljDbgAg/o.jpg,False,https://www.yelp.com/biz/burma-love-san-francisco-11?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,600,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.2,"{'latitude': 37.782909, 'longitude': -122.40786}","['pickup', 'delivery']","{'address1': '8 Mint Plz', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['8 Mint Plz', 'San Francisco, CA 94103']}",+14157644965,(415) 764-4965,3507.559264082852,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.burmalove.co/menus/', 'open24_hours': None, 'waitlist_reservation': None}",$$
xyB_awfZxFcFe2G_LkOb-Q,bandit-dolores-san-francisco,Bandit Dolores,https://s3-media3.fl.yelpcdn.com/bphoto/ZxuJ5IUrmZT4wFS_Y-ARIg/o.jpg,False,https://www.yelp.com/biz/bandit-dolores-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,60,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.2,"{'latitude': 37.76166040777992, 'longitude': -122.4258866023667}",[],"{'address1': '499 Dolores St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['499 Dolores St', 'San Francisco, CA 94110']}",+14155291248,(415) 529-1248,932.1960107039392,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0730', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
fZvOxrSLjw39vkYyA466YA,uncle-boys-san-francisco,Uncle Boy's,https://s3-media1.fl.yelpcdn.com/bphoto/ffZBc5cO70ETuUlhSP-zxQ/o.jpg,False,https://www.yelp.com/biz/uncle-boys-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,800,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.9,"{'latitude': 37.7772493, 'longitude': -122.4615654}","['pickup', 'delivery']","{'address1': '245 Balboa St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['245 Balboa St', 'San Francisco, CA 94118']}",+14157424468,(415) 742-4468,2860.031758248829,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://uncleboys.com', 'open24_hours': None, 'waitlist_reservation': None}",$$
iyo3pjuRb7mTpaDwXnAzuQ,square-pie-guys-san-francisco,Square Pie Guys,https://s3-media2.fl.yelpcdn.com/bphoto/usNRsp7QJryycWl3n5GZgQ/o.jpg,False,https://www.yelp.com/biz/square-pie-guys-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,967,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",4.3,"{'latitude': 37.7795, 'longitude': -122.4103}","['pickup', 'delivery']","{'address1': '1077 Mission St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['1077 Mission St', 'San Francisco, CA 94103']}",+14158729290,(415) 872-9290,3089.4350415302197,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://squarepieguys.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$
2rOfaaXmIdRf2J0Qd5oyMg,ollei-san-francisco,Ollei,https://s3-media3.fl.yelpcdn.com/bphoto/vCbJdwGdgRp7FQqFm3ks3w/o.jpg,False,https://www.yelp.com/biz/ollei-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,269,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.6,"{'latitude': 37.796378, 'longitude': -122.422173}","['pickup', 'delivery']","{'address1': '2127 Polk St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['2127 Polk St', 'San Francisco, CA 94109']}",+14157570721,(415) 757-0721,4143.6609417252885,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}",$$
tYU0M2jW7FIjzRHJ3nAUVw,the-crew-san-francisco-4,The Crew,https://s3-media3.fl.yelpcdn.com/bphoto/4rcOIAoNBnJwETgkXOPbdA/o.jpg,False,https://www.yelp.com/biz/the-crew-san-francisco-4?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,654,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.9,"{'latitude': 37.7543406605787, 'longitude': -122.478169364418}",['delivery'],"{'address1': '1330 Noriega St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1330 Noriega St', 'San Francisco, CA 94122']}",+14156658548,(415) 665-8548,3739.6654482868444,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.thecrewsanfrancisco.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",$$
lUUQi1b2rV3glIn4t2I1Iw,horsefeather-san-francisco-2,Horsefeather,https://s3-media3.fl.yelpcdn.com/bphoto/p2wRBRoxrBLzirWLG0Fk1Q/o.jpg,False,https://www.yelp.com/biz/horsefeather-san-francisco-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,684,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.0,"{'latitude': 37.774507, 'longitude': -122.437427}","['pickup', 'delivery']","{'address1': '528 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['528 Divisadero St', 'San Francisco, CA 94117']}",+14158171939,(415) 817-1939,1514.8624498232032,"[{'open': [{'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1400', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1400', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://www.horsefeatherbar.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",$$
GoIbbBYDyr8W46YmxJct-g,sons-and-daughters-san-francisco,Sons & Daughters,https://s3-media2.fl.yelpcdn.com/bphoto/6EbA9NRyTz0E3pxUDr6E4w/o.jpg,False,https://www.yelp.com/biz/sons-and-daughters-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,812,"[{'alias': 'newamerican', 'title': 'New American'}]",4.2,"{'latitude': 37.7902634, 'longitude': -122.4090557}",['pickup'],"{'address1': '708 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['708 Bush St', 'San Francisco, CA 94108']}",+14159947933,(415) 994-7933,4053.3585202904596,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2030', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.sonsanddaughterssf.com/eat', 'open24_hours': None, 'waitlist_reservation': None}",$$$$
x29tzG5M7VbZhpG1jcREKQ,cafe-de-casa-san-francisco-3,Cafe de Casa,https://s3-media1.fl.yelpcdn.com/bphoto/qfB1Q62Y4gLceAJ2aQuB_w/o.jpg,False,https://www.yelp.com/biz/cafe-de-casa-san-francisco-3?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,659,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.6,"{'latitude': 37.80657750852893, 'longitude': -122.42043438035267}","['pickup', 'delivery']","{'address1': '685 Beach St,', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['685 Beach St,', 'San Francisco, CA 94109']}",+14153451055,(415) 345-1055,5270.502770042447,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$
RmR0qyR0tCnGTFwmd5x0pg,sunset-cantina-san-francisco,Sunset Cantina,https://s3-media1.fl.yelpcdn.com/bphoto/GF6bLmZOE1PyBGnhBj4-xA/o.jpg,False,https://www.yelp.com/biz/sunset-cantina-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,469,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,"{'latitude': 37.760967, 'longitude': -122.498823}",['delivery'],"{'address1': '3414 Judah St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['3414 Judah St', 'San Francisco, CA 94122']}",+14155718874,(415) 571-8874,5481.106238322683,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.sunsetcantinasf.com/lunch-dinner', 'open24_hours': None, 'waitlist_reservation': None}",$$
MUsHl4mdVXVvvK_lb4OSYA,boochmania-san-francisco,Boochmania,https://s3-media4.fl.yelpcdn.com/bphoto/QHpKa761kpSAaBQlg3Sc7w/o.jpg,False,https://www.yelp.com/biz/boochmania-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,65,"[{'alias': 'kombucha', 'title': 'Kombucha'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 37.78269, 'longitude': -122.3968}","['pickup', 'delivery']","{'address1': '685 Harrison St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['685 Harrison St', 'San Francisco, CA 94107']}",+14158007527,(415) 800-7527,4243.157867094017,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://boochmania.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$
9S6GK2In2b1tuJ7xoC84pA,californios-san-francisco,Californios,https://s3-media1.fl.yelpcdn.com/bphoto/X0jRZvfrQ24HwbKdQs55tg/o.jpg,False,https://www.yelp.com/biz/californios-san-francisco?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,442,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.6,"{'latitude': 37.77129677198642, 'longitude': -122.4131810740248}",[],"{'address1': '355 11th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['355 11th St', 'San Francisco, CA 94103']}",+14157570994,(415) 757-0994,2349.2909325340665,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$$$
Dzq11iU-1IrpsihyBhwMLA,planted-table-oakland-2,Planted Table,https://s3-media3.fl.yelpcdn.com/bphoto/sZbA6zG4puUHS2gjrjBvqA/o.jpg,False,https://www.yelp.com/biz/planted-table-oakland-2?adjust_creative=EgfqPC4Fc9XkDq4gDsLP3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EgfqPC4Fc9XkDq4gDsLP3Q,115,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.8,"{'latitude': 37.7972975, 'longitude': -122.2788407}",[],"{'address1': '550 2nd St', 'address2': None, 'address3': '', 'city': 'Oakland', 'zip_code': '94605', 'country': 'US', 'state': 'CA', 'display_address': ['550 2nd St', 'Oakland, CA 94605']}",+19254034427,(925) 403-4427,14430.580074768961,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://sendbottles.com/PlantedTable/bottle_subscriptions/670', 'waitlist_reservation': None}",
